lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
18.35,82.94,2005-01-01,5.184278965,15.84134293,-0.000312805,7.906327248,20.32472992,1.345954895
13.37,78.87,2005-01-02,8.259717941,19.5556488,0.092853546,7.465611458,17.91800308,0.000326157
13.38,78.87,2005-01-02,8.691660881,19.86885071,0.161417007,8.172694206,19.41092682,0.109518051
28.07,96.97,2005-01-02,1.119362473,3.026699066,0.207942963,1.310448289,2.899085522,0.366076946
27.05,95.47,2005-01-02,3.479905605,7.832465172,1.007035255,4.222077847,9.515454292,1.502721786
27.06,95.48,2005-01-02,3.479905605,7.832465172,1.007035255,4.222077847,9.515454292,1.502721786
27.02,95.49,2005-01-02,3.479905605,7.832465172,1.007035255,4.222077847,9.515454292,1.502721786
14.23,75.28,2005-01-02,10.85035515,24.88504982,1.949846268,9.725244522,22.66307449,0.129859924
14.36,78.96,2005-01-02,10.96044922,23.02796936,1.081548691,10.23656082,22.91753578,0.970493317
26.7,94.88,2005-01-03,2.964861155,9.326166153,0.6897192,2.628030062,7.364452362,0.494607925
26.68,95.16,2005-01-03,2.945676327,9.257026672,0.414644241,2.590709209,6.975566864,0.352590561
27.3,92.63,2005-01-03,2.585367441,7.672785759,0.880706787,3.291346788,8.190982819,1.13024044
26.74,95.37,2005-01-03,2.945676327,9.257026672,0.414644241,2.590709209,6.975566864,0.352590561
26.75,95.34,2005-01-03,2.945676327,9.257026672,0.414644241,2.590709209,6.975566864,0.352590561
26.62,94.92,2005-01-03,2.719304085,7.98500061,0.677736282,2.355109215,7.196359634,0.485264778
26.69,94.89,2005-01-03,2.964861155,9.326166153,0.6897192,2.628030062,7.364452362,0.494607925
26.62,94.91,2005-01-03,2.719304085,7.98500061,0.677736282,2.355109215,7.196359634,0.485264778
26.69,94.88,2005-01-03,2.964861155,9.326166153,0.6897192,2.628030062,7.364452362,0.494607925
26.66,94.82,2005-01-03,3.415323973,9.358751297,0.405456543,2.984971762,8.279325485,0.272128105
26.66,94.84,2005-01-03,3.415323973,9.358751297,0.405456543,2.984971762,8.279325485,0.272128105
26.65,94.8,2005-01-03,3.415323973,9.358751297,0.405456543,2.984971762,8.279325485,0.272128105
26.68,95.15,2005-01-03,2.945676327,9.257026672,0.414644241,2.590709209,6.975566864,0.352590561
26.64,94.78,2005-01-03,3.415323973,9.358751297,0.405456543,2.984971762,8.279325485,0.272128105
26.64,94.8,2005-01-03,3.415323973,9.358751297,0.405456543,2.984971762,8.279325485,0.272128105
26.67,95.15,2005-01-03,2.945676327,9.257026672,0.414644241,2.590709209,6.975566864,0.352590561
26.62,94.87,2005-01-03,2.669646502,7.715650558,0.59883213,2.176290512,6.525837898,0.411540985
26.58,94.78,2005-01-03,2.669646502,7.715650558,0.59883213,2.176290512,6.525837898,0.411540985
26.61,94.87,2005-01-03,2.669646502,7.715650558,0.59883213,2.176290512,6.525837898,0.411540985
26.1,94.4,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
26.1,94.43,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
26.1,94.45,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
26.11,94.43,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
26.09,94.41,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
26.07,94.34,2005-01-03,2.811552048,8.678529739,0.380934715,2.355702162,7.120406151,0.221805573
26.07,94.44,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
26.07,94.46,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
25.76,91.72,2005-01-03,3.570521832,9.446425438,1.018880844,2.8420012,7.062626839,0.613889694
26.01,94.35,2005-01-03,2.811552048,8.678529739,0.380934715,2.355702162,7.120406151,0.221805573
25.95,94.33,2005-01-03,2.811552048,8.678529739,0.380934715,2.355702162,7.120406151,0.221805573
25.96,94.38,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
25.96,94.4,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
25.94,94.33,2005-01-03,2.811552048,8.678529739,0.380934715,2.355702162,7.120406151,0.221805573
25.94,94.38,2005-01-03,2.774948597,8.511007309,0.144085884,2.008340597,6.853704453,0.006973267
