lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
21.32,75.69,2011-01-01,11.03177261,19.05334854,4.672451973,8.536034584,16.61228943,2.668640137
27.3,84.62,2011-01-02,2.92761755,8.164251328,-0.001115799,3.444241524,8.414415359,-0.000198364
22.42,92.88,2011-01-03,3.361030579,9.77636528,0.123208046,3.702349663,11.77054214,0.341862679
25.48,92.21,2011-01-03,2.674622774,8.395928383,0.30314064,1.879071116,7.261701584,-0.001091003
25.19,92.85,2011-01-03,3.511331558,11.06205845,0.229050636,2.291089535,8.42694664,-0.002388954
23.18,78.6,2011-01-03,7.048368931,14.68663979,1.940741539,8.001353264,17.42788124,1.85586071
23.18,78.63,2011-01-03,6.918527603,14.65710163,1.595292091,7.693928719,16.82058334,1.608249664
28.84,94.22,2011-01-04,1.224995732,3.709935188,0.322060704,1.154592991,2.924001455,0.347756386
25.81,90.58,2011-01-04,3.857619524,11.22735977,0.455212593,3.926942587,10.46972752,0.417849541
25.45,91.77,2011-01-04,3.068393946,8.861110687,0.222359657,3.274689674,8.438587189,0.285326958
24.64,94.16,2011-01-04,2.345928431,8.477766991,0.039261818,2.962146044,9.637532234,0.057041168
27.39,92.24,2011-01-04,1.978905559,4.932950974,0.610185146,2.032994986,4.280052185,0.828198433
22.13,81.08,2011-01-05,8.883033752,20.00230789,1.558516979,9.719215393,19.8884201,1.95942688
26.64,95.05,2011-01-05,3.323664188,8.973939896,0.924901009,2.594155788,6.87728405,0.384925842
14.15,76.4,2011-01-05,10.12138939,20.40193367,2.393594742,9.747091293,24.45512581,2.302749634
34.31,73.87,2011-01-05,1.721039057,3.407454967,1.010270834,2.610225439,4.495676041,1.345362902
34.34,73.6,2011-01-05,3.492927551,8.129123688,1.955024481,4.172302246,8.270114899,2.032044888
25.82,90.57,2011-01-06,4.306620121,11.78838444,0.291932106,4.125492096,10.96038628,0.237345695
27.27,93.45,2011-01-06,3.369575977,8.350912094,1.367031574,3.203258514,7.702038765,1.258152962
26.39,95.02,2011-01-06,3.045048475,9.072454453,0.628797531,3.064471245,8.544438362,0.493848801
26.04,94.43,2011-01-06,3.148881197,11.92987347,0.077161789,2.483085632,9.333110809,0.002108574
26.04,94.42,2011-01-06,3.148881197,11.92987347,0.077161789,2.483085632,9.333110809,0.002108574
25.82,90.58,2011-01-06,4.306620121,11.78838444,0.291932106,4.125492096,10.96038628,0.237345695
25.98,94.41,2011-01-06,3.148881197,11.92987347,0.077161789,2.483085632,9.333110809,0.002108574
25.21,92.85,2011-01-06,4.441588402,12.77924442,0.47451973,4.032236576,12.97306347,0.609066963
