lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
26.88,95.5,2013-01-01,4.478922844,12.28074074,1.304185867,5.100817204,11.46452236,1.575817108
26.88,95.51,2013-01-01,4.478922844,12.28074074,1.304185867,5.100817204,11.46452236,1.575817108
25.68,92.45,2013-01-01,3.156493187,10.30572128,0.246997833,2.426626205,9.812825203,0.021428108
27.15,95.57,2013-01-01,5.383404732,13.99379349,1.44707489,5.623802662,13.69574356,1.652810097
26.51,94.71,2013-01-02,2.984727859,8.324412346,0.18361187,2.69789362,8.281099319,0.474247932
26.71,95.36,2013-01-02,4.021409035,10.4863863,0.315404892,3.510612011,10.72295856,0.565695763
26.72,95.37,2013-01-02,4.021409035,10.4863863,0.315404892,3.510612011,10.72295856,0.565695763
26.73,95.32,2013-01-02,4.021409035,10.4863863,0.315404892,3.510612011,10.72295856,0.565695763
26.73,95.37,2013-01-02,4.021409035,10.4863863,0.315404892,3.510612011,10.72295856,0.565695763
26.77,95.26,2013-01-02,4.021409035,10.4863863,0.315404892,3.510612011,10.72295856,0.565695763
27.23,92.27,2013-01-02,2.195024729,7.131657124,0.215497494,2.337997675,7.400992393,0.105545521
27.23,92.25,2013-01-02,2.195024729,7.131657124,0.215497494,2.337997675,7.400992393,0.105545521
27.13,95.56,2013-01-02,5.00997591,13.14526939,1.344694138,5.383404732,13.99379349,1.44707489
26.77,95.34,2013-01-02,4.021409035,10.4863863,0.315404892,3.510612011,10.72295856,0.565695763
26.75,95.34,2013-01-02,4.021409035,10.4863863,0.315404892,3.510612011,10.72295856,0.565695763
26.76,95.34,2013-01-02,4.021409035,10.4863863,0.315404892,3.510612011,10.72295856,0.565695763
25.96,94.35,2013-01-02,2.554783821,9.003160477,0.013903618,2.351401329,9.156484604,0.008003235
25.97,94.37,2013-01-02,2.554783821,9.003160477,0.013903618,2.351401329,9.156484604,0.008003235
28.46,95.08,2013-01-02,3.887546539,8.063628197,1.300767899,3.365535736,8.862278938,1.260962486
28.47,95.09,2013-01-02,3.887546539,8.063628197,1.300767899,3.365535736,8.862278938,1.260962486
29.99,80.52,2013-01-03,3.29909277,5.973096848,1.897711515,3.475469828,6.903204441,1.55542326
26.95,95.68,2013-01-03,3.182093859,7.469689369,0.727806091,5.007118702,12.19060993,1.13483429
26.69,94.77,2013-01-03,3.306296349,10.64448738,0.569527626,4.145236015,11.61035156,0.397994995
26.6,94.81,2013-01-03,1.973295212,6.298664093,0.604661942,2.984727859,8.324412346,0.18361187
26.55,94.88,2013-01-03,2.292643547,6.42411232,0.402413368,3.280302048,9.703696251,0.047505379
17.69,80.34,2013-01-03,11.22073746,24.5389595,2.584693909,10.44248295,21.58685112,1.785543442
16.38,79.72,2013-01-03,16.2935257,36.597435,2.290802002,14.19792175,33.1494751,1.500717163
32.0,77.43,2013-01-03,1.196494579,2.426286697,0.631224394,1.226025701,2.421342373,0.515286982
30.93,77.94,2013-01-03,3.964340448,6.515666008,1.910969257,3.666976452,6.968425751,1.538832188
30.93,77.95,2013-01-03,3.964340448,6.515666008,1.910969257,3.666976452,6.968425751,1.538832188
30.9,78.32,2013-01-04,2.59528017,4.263991833,1.418841839,2.825868368,5.277173996,1.312964916
21.23,76.73,2013-01-04,8.951637268,19.31892014,2.001519203,9.35693264,20.02271271,2.00198555
23.05,93.07,2013-01-04,4.85797596,13.6380949,0.552897453,3.090856552,12.20842171,0.085531235
23.06,93.08,2013-01-04,4.85797596,13.6380949,0.552897453,3.090856552,12.20842171,0.085531235
