lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
21.91,86.81,2014-01-01,7.741111279,21.29268646,1.268330574,6.703118324,17.74378967,1.321762085
30.89,78.31,2014-01-01,1.888521194,4.23292923,0.726471663,1.102885962,2.311842442,0.626635075
30.07,80.52,2014-01-02,3.843493938,7.664153099,2.269436359,3.233069658,6.119496346,1.920535207
30.07,80.51,2014-01-02,3.843493938,7.664153099,2.269436359,3.233069658,6.119496346,1.920535207
30.58,79.05,2014-01-02,5.032771111,11.12961864,2.680476427,3.705490828,7.412163258,1.803295374
30.59,79.05,2014-01-02,5.032771111,11.12961864,2.680476427,3.705490828,7.412163258,1.803295374
24.81,94.04,2014-01-02,4.142159939,13.39743328,0.418842316,4.307434559,13.36358833,0.500239372
26.71,94.9,2014-01-02,3.16237402,9.091950417,0.578790665,3.001596451,8.455264091,0.652029991
26.39,95.0,2014-01-02,2.480982304,7.74262619,0.563307762,3.310715199,9.536916733,0.989081383
26.39,95.01,2014-01-02,2.480982304,7.74262619,0.563307762,3.310715199,9.536916733,0.989081383
26.37,94.97,2014-01-02,2.659778118,8.363986015,0.423051834,4.582393169,10.85635757,1.664786339
26.38,95.01,2014-01-02,2.480982304,7.74262619,0.563307762,3.310715199,9.536916733,0.989081383
26.38,95.02,2014-01-02,2.480982304,7.74262619,0.563307762,3.310715199,9.536916733,0.989081383
26.38,95.03,2014-01-02,2.480982304,7.74262619,0.563307762,3.310715199,9.536916733,0.989081383
25.95,92.36,2014-01-02,4.895097733,11.42213726,1.02690506,4.469512939,12.70363331,0.628205299
25.96,92.37,2014-01-02,4.895097733,11.42213726,1.02690506,4.469512939,12.70363331,0.628205299
26.35,94.96,2014-01-02,2.659778118,8.363986015,0.423051834,4.582393169,10.85635757,1.664786339
26.09,94.38,2014-01-02,2.230446577,7.330048561,0.002352715,2.276981592,8.778831482,0.004814148
26.07,94.44,2014-01-02,2.230446577,7.330048561,0.002352715,2.276981592,8.778831482,0.004814148
26.06,94.45,2014-01-02,2.230446577,7.330048561,0.002352715,2.276981592,8.778831482,0.004814148
26.07,94.46,2014-01-02,2.230446577,7.330048561,0.002352715,2.276981592,8.778831482,0.004814148
26.01,94.27,2014-01-02,2.357935429,7.792778015,0.001243591,2.455190659,9.000281334,0.065398216
26.0,94.39,2014-01-02,2.230446577,7.330048561,0.002352715,2.276981592,8.778831482,0.004814148
25.98,94.42,2014-01-02,2.230446577,7.330048561,0.002352715,2.276981592,8.778831482,0.004814148
25.99,94.43,2014-01-02,2.230446577,7.330048561,0.002352715,2.276981592,8.778831482,0.004814148
25.47,94.27,2014-01-02,2.620236874,10.25093842,0.013141632,3.346169472,11.6375618,0.261283875
28.97,95.78,2014-01-02,0.867486119,2.106106281,0.236609936,0.66731149,2.002491474,0.034783363
28.98,95.79,2014-01-02,0.867486119,2.106106281,0.236609936,0.66731149,2.002491474,0.034783363
28.97,95.8,2014-01-02,0.867486119,2.106106281,0.236609936,0.66731149,2.002491474,0.034783363
28.95,95.79,2014-01-02,0.867486119,2.106106281,0.236609936,0.66731149,2.002491474,0.034783363
28.89,95.98,2014-01-02,1.165954351,2.331208706,0.558637619,1.041358471,2.511512756,0.432729244
27.84,95.94,2014-01-02,4.187806606,10.8640728,1.469564438,4.114181995,10.85586357,1.292972565
27.03,95.57,2014-01-02,3.598029137,9.404925346,1.09823513,4.908746719,10.66775417,2.617508888
27.02,95.56,2014-01-02,3.598029137,9.404925346,1.09823513,4.908746719,10.66775417,2.617508888
27.02,95.57,2014-01-02,3.598029137,9.404925346,1.09823513,4.908746719,10.66775417,2.617508888
26.71,94.89,2014-01-02,3.16237402,9.091950417,0.578790665,3.001596451,8.455264091,0.652029991
13.97,75.5,2014-01-02,10.90570736,20.93969727,4.313346863,10.94620991,20.76950645,4.86666584
13.25,75.2,2014-01-02,11.96199417,27.51367569,4.864037514,12.97200489,29.03254318,4.928417206
17.69,80.32,2014-01-02,9.142458916,21.10711861,1.873285294,8.802388191,20.69879913,2.377962112
19.46,73.67,2014-01-02,10.46102333,21.14730453,4.130265236,9.768255234,21.30126953,1.540825844
31.0,78.88,2014-01-02,1.313258171,2.407752514,0.729845047,0.743531764,1.117094994,0.202349365
31.01,78.91,2014-01-02,1.313258171,2.407752514,0.729845047,0.743531764,1.117094994,0.202349365
26.45,94.98,2014-01-03,2.688854218,8.419064522,0.493407249,2.480982304,7.74262619,0.563307762
26.66,95.13,2014-01-03,3.04425478,8.838097572,0.211114883,2.816372156,8.722531319,0.317681313
26.67,95.14,2014-01-03,3.04425478,8.838097572,0.211114883,2.816372156,8.722531319,0.317681313
26.67,95.13,2014-01-03,3.04425478,8.838097572,0.211114883,2.816372156,8.722531319,0.317681313
26.98,95.67,2014-01-03,3.055606842,8.626173019,0.952365875,3.239867687,8.293802261,1.300742149
26.98,95.66,2014-01-03,3.055606842,8.626173019,0.952365875,3.239867687,8.293802261,1.300742149
34.25,73.58,2014-01-03,5.51782465,11.94308662,1.683049679,4.57078743,10.08939934,1.290274858
26.37,95.02,2014-01-03,3.053798437,8.876617432,0.32421875,2.659778118,8.363986015,0.423051834
26.36,95.02,2014-01-03,3.053798437,8.876617432,0.32421875,2.659778118,8.363986015,0.423051834
26.36,95.06,2014-01-03,3.053798437,8.876617432,0.32421875,2.659778118,8.363986015,0.423051834
29.99,79.77,2014-01-04,4.139873981,8.823766708,1.626059771,5.238451481,11.03316212,1.390896559
29.98,80.59,2014-01-04,2.108392715,4.115876198,1.097303867,3.678734303,7.944293022,1.396730304
30.71,78.32,2014-01-04,4.027795792,7.96706152,1.881811142,5.427575588,13.11734962,2.578526497
21.03,83.85,2014-01-04,13.85512161,29.26703835,2.705166817,10.91726494,25.27640152,2.412401199
26.09,94.39,2014-01-04,2.232647181,8.705925941,0.002288818,2.478511095,8.63599205,0.003073692
26.01,94.32,2014-01-04,1.941156507,7.459546089,0.005537987,2.484646797,9.302223206,0.00305748
26.01,94.33,2014-01-04,1.941156507,7.459546089,0.005537987,2.484646797,9.302223206,0.00305748
25.23,94.49,2014-01-04,3.383506298,12.18069744,0.227757454,2.915749311,10.37000561,0.145828724
26.1,94.39,2014-01-04,2.232647181,8.705925941,0.002288818,2.478511095,8.63599205,0.003073692
28.89,95.98,2014-01-04,1.525818706,4.48749733,0.319821835,1.57975626,4.678225994,0.260495663
28.04,93.97,2014-01-04,3.654690504,9.568785667,0.664843559,3.566054583,9.034703255,1.403613091
28.08,96.05,2014-01-04,5.830554962,12.85551643,2.51540947,6.237621307,11.19592476,2.089694023
27.25,92.48,2014-01-04,2.394868851,5.874548912,0.778079033,2.579601049,6.203066826,1.071319103
27.48,96.48,2014-01-04,3.054320335,9.149845123,0.592880249,2.71735692,7.529445648,0.815945148
27.48,96.49,2014-01-04,3.054320335,9.149845123,0.592880249,2.71735692,7.529445648,0.815945148
26.96,95.4,2014-01-04,4.205210686,10.75919724,0.848075867,3.524177074,9.777261734,0.748221397
26.98,95.53,2014-01-04,4.205210686,10.75919724,0.848075867,3.524177074,9.777261734,0.748221397
26.72,94.85,2014-01-04,3.829957962,10.29267883,1.12907505,4.310214043,11.2904892,0.570687294
26.75,95.28,2014-01-04,3.355616808,9.655882835,0.454979897,3.04425478,8.838097572,0.211114883
26.63,94.79,2014-01-04,3.829957962,10.29267883,1.12907505,4.310214043,11.2904892,0.570687294
26.62,94.79,2014-01-04,2.491075516,7.114110947,0.507644653,2.786052704,8.139052391,0.615732193
