lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
23.89,85.0,2018-01-01,3.645003319,12.31007385,0.860282898,3.711795807,12.10522652,0.50096035
24.14,82.56,2018-01-01,4.164470673,13.36197186,0.251782417,3.559760809,10.09232807,0.001444817
28.16,93.76,2018-01-01,2.889053822,6.270480633,0.741632462,3.729276419,7.190593243,1.523699284
28.16,93.75,2018-01-01,2.889053822,6.270480633,0.741632462,3.729276419,7.190593243,1.523699284
28.16,93.74,2018-01-01,2.889053822,6.270480633,0.741632462,3.729276419,7.190593243,1.523699284
18.92,79.37,2018-01-01,12.44769669,29.48972702,3.074162483,12.84193707,28.80011749,2.281098366
18.93,79.37,2018-01-01,12.44769669,29.48972702,3.074162483,12.84193707,28.80011749,2.281098366
20.24,78.4,2018-01-01,12.01822376,27.15938377,4.493255615,13.09797764,28.38243484,4.193987846
22.5,75.99,2018-01-01,10.50191593,22.35358047,3.033636093,11.52199173,24.34992218,3.462391853
22.5,75.98,2018-01-01,10.50191593,22.35358047,3.033636093,11.52199173,24.34992218,3.462391853
29.93,79.0,2018-01-01,1.561421156,6.182509422,0.180413246,2.999704838,10.46258068,0.002680779
30.74,78.28,2018-01-01,3.227324486,6.682039738,2.065025806,4.289664268,9.583099365,1.987605095
30.73,78.28,2018-01-01,3.227324486,6.682039738,2.065025806,4.289664268,9.583099365,1.987605095
30.74,78.29,2018-01-01,3.227324486,6.682039738,2.065025806,4.289664268,9.583099365,1.987605095
22.99,79.63,2018-01-02,6.832333565,17.8360405,1.221652985,8.764767647,19.59926224,2.544243813
27.57,91.74,2018-01-02,1.974661708,4.262106419,0.62186861,2.25777626,5.894989014,0.391179085
27.18,92.23,2018-01-02,2.155229092,5.741961002,0.571549416,2.483486652,6.488541603,0.609636307
27.18,92.24,2018-01-02,2.155229092,5.741961002,0.571549416,2.483486652,6.488541603,0.609636307
25.7,92.11,2018-01-02,3.349624395,8.357985497,0.247357368,5.333089352,15.48431587,1.790298462
12.7,77.35,2018-01-02,12.91240501,26.40744209,3.676828384,13.07299137,27.48031616,3.098169327
12.7,77.36,2018-01-02,12.91240501,26.40744209,3.676828384,13.07299137,27.48031616,3.098169327
15.49,74.83,2018-01-02,10.72422695,26.71948242,1.447395325,11.23617935,25.11899567,2.914558411
23.89,84.99,2018-01-02,3.209199667,9.922441483,0.696448326,3.645003319,12.31007385,0.860282898
