lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
29.54,79.44,01-01-2021,5.112469673,14.69333267,1.232053757,2.942600727,8.837432861,0.181848526
30.04,80.05,01-01-2021,6.163786888,12.11999226,3.539694309,5.202075958,8.625843048,3.514762878
30.49,78.58,01-01-2021,4.58664608,10.28286171,1.684032917,3.2563622,6.369185925,1.195103168
30.66,78.97,01-01-2021,1.607819319,2.736087799,0.861731231,1.478523493,2.910767794,0.960220575
31.29,77.28,01-01-2021,3.901893377,9.718174934,1.339673042,2.795041084,6.661132813,1.028199196
31.44,76.9,01-01-2021,3.593670845,9.291009903,0.727255821,2.655536413,6.742114544,0.522835255
19.48,73.13,01-01-2021,11.9544754,29.20801544,3.398504257,11.56716156,28.18445778,1.785634995
18.69,73.04,01-01-2021,8.183706284,17.78337288,3.50761795,7.7567873,17.46201897,3.14548111
18.94,73.22,01-01-2021,11.07696056,29.28975868,3.162034988,10.47401047,28.19887352,0.93350029
25.52,94.07,01-01-2021,4.338757038,13.31623936,0.688081741,4.137848854,13.43883514,0.150197029
25.27,92.7,01-01-2021,6.249398232,17.82299042,0.851043701,4.802433014,15.8347559,0.326517105
27.22,92.41,01-01-2021,5.327866554,10.3104887,3.196793079,4.414827347,9.115566254,2.293251991
28.63,96.02,01-01-2021,4.104632854,6.805962086,2.748588562,3.319197655,6.17284441,2.051362514
27.22,92.42,01-01-2021,5.327866554,10.3104887,3.196793079,4.414827347,9.115566254,2.293251991
25.58,91.99,01-01-2021,4.962636948,14.7743082,0.620743752,4.172920704,13.61411858,0.262016296
25.58,92,01-01-2021,4.962636948,14.7743082,0.620743752,4.172920704,13.61411858,0.262016296
27.25,92.25,01-01-2021,3.160265923,8.073274612,0.803901672,2.854444981,8.09176445,0.467198372
27.23,92.42,02-01-2021,5.611350536,10.64313698,3.612558365,5.327866554,10.3104887,3.196793079
25.96,94.39,02-01-2021,3.465728283,10.81548119,-0.00044632,3.619681597,11.89866257,-0.000888824
25.96,94.4,02-01-2021,3.465728283,10.81548119,-0.00044632,3.619681597,11.89866257,-0.000888824
23.75,85.86,02-01-2021,5.413606167,18.59030151,0.087817192,4.65109396,15.43203163,0.052358627
27.07,95.57,02-01-2021,6.126853943,12.02457237,2.887375832,6.263217926,12.4744978,3.420625687
27.06,95.57,02-01-2021,6.126853943,12.02457237,2.887375832,6.263217926,12.4744978,3.420625687
27.01,95.53,02-01-2021,6.126853943,12.02457237,2.887375832,6.263217926,12.4744978,3.420625687
27.01,95.54,02-01-2021,6.126853943,12.02457237,2.887375832,6.263217926,12.4744978,3.420625687
26.93,95.39,02-01-2021,6.126853943,12.02457237,2.887375832,6.263217926,12.4744978,3.420625687
26.93,95.42,02-01-2021,6.126853943,12.02457237,2.887375832,6.263217926,12.4744978,3.420625687
26.92,95.4,02-01-2021,6.126853943,12.02457237,2.887375832,6.263217926,12.4744978,3.420625687
26.92,95.42,02-01-2021,6.126853943,12.02457237,2.887375832,6.263217926,12.4744978,3.420625687
26.15,94.64,02-01-2021,3.38935113,9.46942234,0.187255859,3.688824654,9.977155685,0.367098808
26.16,94.67,02-01-2021,3.38935113,9.46942234,0.187255859,3.688824654,9.977155685,0.367098808
26.08,94.4,02-01-2021,3.465728283,10.81548119,-0.00044632,3.619681597,11.89866257,-0.000888824
26.09,94.43,02-01-2021,3.465728283,10.81548119,-0.00044632,3.619681597,11.89866257,-0.000888824
25.96,94.38,02-01-2021,3.465728283,10.81548119,-0.00044632,3.619681597,11.89866257,-0.000888824
25.96,94.41,02-01-2021,3.465728283,10.81548119,-0.00044632,3.619681597,11.89866257,-0.000888824
25.95,94.36,02-01-2021,3.095567942,10.0002079,-0.000421524,3.083524466,10.35388565,-0.000784874
22.79,76.6,02-01-2021,8.921013832,17.53057098,3.492728233,8.339148521,18.03219223,2.346190453
22.92,77.45,02-01-2021,8.640821457,18.06028748,2.645023346,7.380692959,17.15167236,2.211817741
22.84,77.55,02-01-2021,9.470227242,20.52452087,2.869708061,8.363940239,19.87358665,2.232973099
22.37,76.19,02-01-2021,11.47373486,22.98013687,3.508261681,9.327547073,20.89600945,2.511206627
24.66,79.98,02-01-2021,6.316245079,17.77457237,1.066418648,4.94469595,13.80388927,0.563751221
24.39,79.35,02-01-2021,7.768244267,17.99411011,2.159852028,5.615623474,14.89332771,1.433907509
30.03,79.65,02-01-2021,6.077179432,10.19008732,3.6605196,7.018129826,14.25989437,3.738315821
27.22,92.42,02-01-2021,5.611350536,10.64313698,3.612558365,5.327866554,10.3104887,3.196793079
25.53,94.07,02-01-2021,3.794821262,11.44221973,0.232383728,4.338757038,13.31623936,0.688081741
15.47,74.85,02-01-2021,12.27327061,24.93941116,3.308383942,10.97618103,19.83124924,4.320514679
27.22,92.43,03-01-2021,5.120248318,10.42554569,2.767796516,5.611350536,10.64313698,3.612558365
18.69,73.04,03-01-2021,8.001161575,18.33018875,3.556783676,6.829065323,15.40912628,3.298698425
24.91,94.42,03-01-2021,3.735722303,12.23861694,-0.000776291,4.581812859,13.99638462,0.321500778
28.68,96.07,03-01-2021,4.059453964,7.288597107,2.2099123,4.236440182,6.517559528,2.957611084
28.69,96.08,03-01-2021,4.059453964,7.288597107,2.2099123,4.236440182,6.517559528,2.957611084
28.5,94.8,03-01-2021,4.371272564,11.23868847,1.007862568,4.503282547,11.0128727,1.036873817
27.57,92.05,03-01-2021,2.094212294,6.127455711,0.213675976,1.839118481,5.511199951,0.189387321
