lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
28.13,96.99,2020-01-01,1.966429591,3.457802057,0.914771438,2.00375104,4.683726788,0.716747999
33.18,74.08,2020-01-01,3.913240194,8.974660873,1.500948429,2.281818151,4.732946396,0.440462589
18.69,73.04,2020-01-01,9.209283829,17.26501656,2.995565414,9.156401634,17.69251251,3.477306366
19.9,83.25,2020-01-01,8.563495636,21.13880157,2.02400589,8.886903763,20.60939026,2.56373024
9.74,76.96,2020-01-01,10.09971809,21.94945335,3.470783234,8.869789124,22.43323708,2.957328796
28.54,94.29,2020-01-01,2.646190643,5.436448574,1.086730003,2.667063475,7.653141975,0.867799759
28.13,97.0,2020-01-01,1.966429591,3.457802057,0.914771438,2.00375104,4.683726788,0.716747999
28.88,95.85,2020-01-01,1.52408433,2.916909218,0.893007278,1.548710108,3.9336555,0.710807681
28.13,96.98,2020-01-01,1.966429591,3.457802057,0.914771438,2.00375104,4.683726788,0.716747999
19.6,82.47,2020-01-02,5.186712265,13.1405983,0.941913605,7.639297962,20.66568375,1.152860641
27.14,83.43,2020-01-02,5.940424442,15.78226566,1.429800034,5.127276421,16.5917511,0.737678528
25.45,76.86,2020-01-02,3.474003792,9.412914276,0.584341049,4.326167583,10.34691048,1.238773346
11.67,76.71,2020-01-03,9.856053352,22.90886879,1.884859085,7.449469566,19.71001244,1.644412994
11.67,76.7,2020-01-03,9.856053352,22.90886879,1.884859085,7.449469566,19.71001244,1.644412994
11.63,76.73,2020-01-03,9.856053352,22.90886879,1.884859085,7.449469566,19.71001244,1.644412994
16.11,73.55,2020-01-04,8.449648857,12.539114,4.532171249,9.39498806,16.38155365,4.940250397
18.4,80.36,2020-01-05,8.403655052,18.45128059,3.403936386,4.543443203,10.2367363,0.188858032
13.83,75.61,2020-01-05,10.10946846,25.18918991,1.462593079,9.276276588,26.47682953,0.821908951
21.13,70.91,2020-01-05,11.84741116,22.55875778,5.131023407,9.957996368,20.25902176,3.142249107
17.96,82.09,2020-01-07,6.171415329,14.43066788,1.272478104,5.828652859,14.71706581,1.375198364
18.03,82.18,2020-01-07,5.586582661,13.55659294,0.7885952,4.921582222,12.27847481,1.173397064
26.74,90.79,2020-01-08,5.311795235,13.23384094,1.409781456,5.006744862,12.48515987,1.3657341
26.7,90.71,2020-01-08,5.311795235,13.23384094,1.409781456,5.006744862,12.48515987,1.3657341
26.61,94.86,2020-01-08,2.590875864,7.346960068,0.601516724,2.224401951,7.223016739,0.47981739
26.61,94.88,2020-01-08,2.581156015,7.647533417,0.462634087,2.856016159,9.23003006,0.294017792
18.69,73.04,2020-01-09,8.659166336,17.58189201,4.000457764,6.473246574,12.68862534,1.624977112
12.29,77.38,2020-01-10,12.75403214,28.88060379,2.724521637,13.0330925,28.61011124,2.97734642
26.7,95.13,2020-01-10,1.817937016,5.955779076,0.203840256,2.064040422,5.236782074,0.253937721
26.6,94.9,2020-01-10,1.213132024,3.278403282,0.210410118,1.608734488,3.740678787,-0.001120567
25.51,91.6,2020-01-10,1.979753613,6.048424721,0.021891594,1.591160774,4.455897331,0.007964134
