lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
12.84,75.66,2003-01-01,9.271561623,23.96317673,0.470962524,9.915787697,23.79363251,1.004158974
19.0,78.85,2003-01-01,11.65520096,21.77674103,4.382663727,13.68549538,24.85248947,6.245882988
18.93,79.37,2003-01-01,11.80723667,21.82661819,4.586251259,13.00750828,24.82126999,5.442333221
18.93,79.38,2003-01-01,12.62393379,22.07984161,6.033229828,12.14519691,22.98262787,5.209815979
19.29,78.67,2003-01-01,11.92097378,20.77939987,5.393258095,13.42964363,23.75052452,7.244234085
19.29,78.66,2003-01-02,12.72397614,20.48072815,5.699994087,11.92097378,20.77939987,5.393258095
14.99,74.91,2003-01-02,10.07767391,24.99211121,1.55298233,10.4215889,23.87076569,1.694651604
14.99,74.9,2003-01-02,10.07767391,24.99211121,1.55298233,10.4215889,23.87076569,1.694651604
26.94,95.28,2003-01-02,4.196976662,11.40150833,0.326850891,2.905228376,7.409781456,0.361911774
26.47,95.01,2003-01-02,3.232785225,8.789017677,0.033178329,2.084010601,6.642627716,0.064975739
26.4,95.05,2003-01-02,3.232785225,8.789017677,0.033178329,2.084010601,6.642627716,0.064975739
26.12,94.43,2003-01-02,2.375725269,7.684791565,-6.87e-05,2.045792341,7.038596153,0.004117012
26.03,94.42,2003-01-02,2.375725269,7.684791565,-6.87e-05,2.045792341,7.038596153,0.004117012
25.96,94.33,2003-01-02,2.253313303,7.71554184,0.000314713,2.291387796,7.498516083,0.008694649
25.96,94.34,2003-01-02,2.253313303,7.71554184,0.000314713,2.291387796,7.498516083,0.008694649
25.52,91.3,2003-01-02,4.718001842,10.72738743,0.675479889,2.306765556,7.418830872,-0.000411987
25.95,94.33,2003-01-02,2.253313303,7.71554184,0.000314713,2.291387796,7.498516083,0.008694649
24.88,94.12,2003-01-02,4.40661335,12.49393082,0.49609375,3.643063068,8.905638695,0.399272919
23.1,93.05,2003-01-02,4.847789288,16.00937462,-0.001791,3.609687805,11.0888195,0.155322075
28.18,97.02,2003-01-02,1.125502586,2.542078733,0.191169024,0.63502574,1.369235992,0.193938732
18.86,73.26,2003-01-02,9.934449196,23.71752167,1.123487473,10.03053474,24.03559494,0.605222702
18.35,73.17,2003-01-02,10.14339924,23.43398285,0.95253849,10.21453953,24.08083916,0.635659218
32.12,77.06,2003-01-02,2.137462854,5.098873138,0.654045105,1.921481729,2.789068699,0.918541193
27.01,95.48,2003-01-03,4.395123959,10.8353138,1.464033127,3.995781183,9.803907394,0.164225578
27.02,95.51,2003-01-03,4.395123959,10.8353138,1.464033127,3.995781183,9.803907394,0.164225578
27.0,95.52,2003-01-03,4.395123959,10.8353138,1.464033127,3.995781183,9.803907394,0.164225578
27.0,95.48,2003-01-03,4.395123959,10.8353138,1.464033127,3.995781183,9.803907394,0.164225578
27.01,95.52,2003-01-03,4.395123959,10.8353138,1.464033127,3.995781183,9.803907394,0.164225578
27.0,95.69,2003-01-03,4.340025902,10.56105518,1.681880951,3.788823366,8.87161541,0.37950325
27.01,95.7,2003-01-03,4.340025902,10.56105518,1.681880951,3.788823366,8.87161541,0.37950325
26.57,95.03,2003-01-03,4.214097023,10.30611515,0.880834579,3.232785225,8.789017677,0.033178329
15.38,78.7,2003-01-03,3.877768517,11.0478344,0.735383987,6.892196655,15.86456871,0.633970261
24.2,82.71,2003-01-03,4.254970074,11.30311298,0.51268959,4.015921593,10.64479065,0.643758774
27.15,83.42,2003-01-03,3.320232868,9.641832352,0.392716408,2.883265495,8.978477478,0.006878853
27.15,83.43,2003-01-03,3.320232868,9.641832352,0.392716408,2.883265495,8.978477478,0.006878853
32.14,76.67,2003-01-03,0.606872737,1.186738253,0.260892153,1.470728278,3.04524827,0.465429783
28.23,97.01,2003-01-03,1.99082458,4.261190414,0.743633866,1.125502586,2.542078733,0.191169024
27.0,95.48,2003-01-04,5.134719372,10.14751244,1.602057457,4.395123959,10.8353138,1.464033127
27.0,95.49,2003-01-04,5.134719372,10.14751244,1.602057457,4.395123959,10.8353138,1.464033127
26.95,95.51,2003-01-04,5.134719372,10.14751244,1.602057457,4.395123959,10.8353138,1.464033127
26.98,95.65,2003-01-04,5.433552265,10.52003574,2.28530407,4.340025902,10.56105518,1.681880951
26.54,95.04,2003-01-04,3.567788839,8.70496273,0.794835091,4.214097023,10.30611515,0.880834579
26.58,95.04,2003-01-04,3.567788839,8.70496273,0.794835091,4.214097023,10.30611515,0.880834579
26.62,94.69,2003-01-04,3.063314915,7.315369606,0.826788902,3.535388231,8.698215485,0.923254967
26.41,94.65,2003-01-04,3.063314915,7.315369606,0.826788902,3.535388231,8.698215485,0.923254967
26.4,95.05,2003-01-04,3.567788839,8.70496273,0.794835091,4.214097023,10.30611515,0.880834579
26.08,94.44,2003-01-04,2.682315826,7.991236687,0.07790184,3.148387909,9.417085648,0.143613815
26.09,94.43,2003-01-04,2.682315826,7.991236687,0.07790184,3.148387909,9.417085648,0.143613815
24.54,93.63,2003-01-04,4.846130848,12.17645454,0.115215302,4.689877033,14.46743584,0.446978569
24.64,93.61,2003-01-04,4.279058456,11.52224159,0.219737053,5.433526039,15.80212784,0.468176842
27.86,96.23,2003-01-04,6.054346085,12.66542053,1.140330315,6.70721817,14.27147675,2.296668053
27.87,96.24,2003-01-04,6.054346085,12.66542053,1.140330315,6.70721817,14.27147675,2.296668053
26.71,90.71,2003-01-04,7.444741249,15.97928905,1.782144547,6.830187798,16.88434219,1.330426216
26.67,90.83,2003-01-04,7.444741249,15.97928905,1.782144547,6.830187798,16.88434219,1.330426216
28.67,94.67,2003-01-04,4.105461597,9.183310509,1.485366344,3.309988022,8.96391201,1.167564869
28.65,94.63,2003-01-04,4.105461597,9.183310509,1.485366344,3.309988022,8.96391201,1.167564869
28.39,94.8,2003-01-04,5.062512398,10.92487049,2.035481453,4.754711151,11.39417267,1.494530678
28.25,94.8,2003-01-04,6.404401779,12.87554073,2.374475479,6.155086994,13.92220974,1.724336624
9.91,77.09,2003-01-04,9.533288002,23.617239,1.243740082,7.200530052,18.10146904,1.475311279
12.87,75.66,2003-01-04,10.8385458,26.24337387,2.582487106,9.816847801,21.00784874,1.791748047
25.32,91.66,2003-01-05,2.995603561,8.108955383,0.35563755,5.160076618,11.90695572,0.84454155
32.02,76.89,2003-01-05,2.840302944,4.920390129,1.559525013,2.571273088,4.14414072,1.242566586
31.79,77.52,2003-01-05,2.71262145,4.789969444,1.644713759,1.940413475,3.084356308,0.689609885
32.93,76.1,2003-01-06,1.703380704,3.881261826,0.905464411,2.02424407,4.12037611,1.316397905
32.15,77.19,2003-01-06,1.006380916,1.855483651,0.270310819,1.364174247,2.251477003,0.426756293
29.97,79.36,2003-01-06,2.695775032,7.409753799,0.515553474,3.291600227,7.770071983,0.755856514
27.79,95.91,2003-01-06,3.514284849,8.940598488,1.068900108,2.795557976,7.323139191,0.885697365
28.65,94.63,2003-01-06,3.557209253,7.760544777,0.93200922,4.483179092,8.757169724,1.644856453
27.13,95.58,2003-01-06,3.165349007,8.023274422,0.360870361,3.227526665,7.714294434,0.223082542
26.81,95.24,2003-01-06,2.907703161,7.001911163,0.327144623,1.868505836,4.151364326,0.040277481
28.7,94.34,2003-01-06,1.609666586,4.030719757,0.424839139,1.897983551,3.506934643,0.734703541
14.42,78.9,2003-01-06,9.139204025,23.10267067,0.079675674,8.95990181,23.15444565,0.788051605
15.27,78.7,2003-01-06,9.369634628,22.55101013,0.6205616,8.693479538,20.95199776,0.845556259
16.02,78.86,2003-01-06,9.392828941,23.26609993,0.357368469,9.609804153,22.29475021,0.263252258
