lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
34.02,73.97,2015-01-01,3.519505978,8.439998627,1.356480122,3.105870485,6.985816956,1.090246677
34.03,73.97,2015-01-01,3.519505978,8.439998627,1.356480122,3.105870485,6.985816956,1.090246677
34.5,74.72,2015-01-01,1.979028225,5.013911724,0.84973979,2.288747072,4.081147194,1.208395839
30.63,78.2,2015-01-01,5.18167448,10.90848064,2.601277828,3.659613848,8.454771996,1.223195553
26.35,90.05,2015-01-01,8.449141502,22.17884064,2.520783424,7.405976772,21.78473473,1.709986687
25.35,90.98,2015-01-01,3.551427126,9.722171783,0.6295681,3.064572334,10.12279606,0.572875977
26.76,90.66,2015-01-01,9.487306595,25.23534393,2.122702599,8.674360275,23.73503494,2.000312805
28.85,95.95,2015-01-01,3.751484394,9.154439926,1.373915672,3.540847063,6.838747025,1.262591362
27.82,93.62,2015-01-01,4.884825706,13.25531006,1.111419678,4.057025909,10.53913116,1.045093536
26.9,95.47,2015-01-02,7.30731535,16.24040794,3.192006111,7.281151295,15.57616615,3.537775993
27.72,95.4,2015-01-02,8.974658966,21.47415161,2.20488739,7.964865685,18.75266266,2.274630547
28.19,97.08,2015-01-02,2.971537113,6.732367992,0.775180101,3.527821302,6.50056982,1.690225363
26.95,95.62,2015-01-02,7.30731535,16.24040794,3.192006111,7.281151295,15.57616615,3.537775993
26.95,95.64,2015-01-02,6.605023861,14.20394611,3.111251831,6.815297604,14.49394035,3.335871696
26.52,94.71,2015-01-02,4.598902225,11.39070892,1.574603081,5.10438776,10.74836826,1.587303162
28.56,95.14,2015-01-02,3.687376738,10.11842155,1.088368416,3.910743713,10.42637634,1.490688324
28.72,96.16,2015-01-02,1.715959668,5.496606827,0.577579021,2.08087182,6.443593502,0.762668848
28.71,96.16,2015-01-02,1.715959668,5.496606827,0.577579021,2.08087182,6.443593502,0.762668848
34.09,75.06,2015-01-02,3.060685396,6.800490379,1.352103949,2.273544073,5.570263863,0.84826231
33.56,75.42,2015-01-02,2.241053343,4.166027546,0.724701226,1.587188959,2.833658934,0.758903623
33.37,75.58,2015-01-02,2.318454027,4.12850666,0.740471601,1.981146336,3.627433538,1.01294136
33.37,75.91,2015-01-02,2.016582012,3.522864819,1.077269316,1.812280297,3.162486076,0.873803198
27.82,94.05,2015-01-02,4.080676079,14.08215046,0.78273201,4.168287754,13.14694691,1.031134605
28.58,95.79,2015-01-03,3.353792667,8.060062408,1.28163147,4.09491539,10.85027027,1.331315041
28.58,95.8,2015-01-03,3.353792667,8.060062408,1.28163147,4.09491539,10.85027027,1.331315041
28.15,95.54,2015-01-03,6.712135315,12.89142513,2.769551277,7.502202034,18.12888527,2.618924141
28.15,95.56,2015-01-03,6.712135315,12.89142513,2.769551277,7.502202034,18.12888527,2.618924141
26.92,95.39,2015-01-03,5.12035656,11.07327557,1.242319107,7.30731535,16.24040794,3.192006111
26.7,94.92,2015-01-03,4.076533794,9.684698105,0.511294365,6.194714069,15.2766552,2.09968853
26.68,94.82,2015-01-03,5.344620705,12.64061356,1.013895988,6.809117317,17.14656067,1.869907379
26.66,94.83,2015-01-03,5.344620705,12.64061356,1.013895988,6.809117317,17.14656067,1.869907379
26.37,95.01,2015-01-03,1.578824282,5.189288139,0.00647831,2.867254257,8.164085388,0.333574295
26.38,95.02,2015-01-03,2.130286217,5.500635147,0.19921875,3.906957865,10.01738453,1.259026527
24.89,93.48,2015-01-03,3.422468901,12.16680145,0.025157928,3.583458185,11.80696678,0.004495621
18.34,73.34,2015-01-06,11.06297302,30.70046425,0.696136475,12.21849728,27.65650368,4.086723328
26.67,90.7,2015-01-06,2.905090094,8.486093521,0.347492218,2.024906158,6.190856934,0.288964272
35.3,73.86,2015-01-06,0.607123673,0.936999917,0.201109648,0.633072853,0.91249454,0.340329647
26.94,95.29,2015-01-07,3.512443304,9.031543732,1.105717659,3.800922155,9.500883102,1.285432816
28.01,95.54,2015-01-07,7.164284706,16.76925468,2.032465935,5.305233479,11.98216248,2.194051743
13.81,75.44,2015-01-07,8.794372559,24.05328369,1.041397095,9.094922066,22.24222565,0.326356888
17.47,73.6,2015-01-07,10.02108574,24.43101501,0.225524902,10.75418472,28.01882935,2.42027092
21.24,76.92,2015-01-07,7.842365742,23.02076721,1.106351852,7.639832973,18.67340469,1.503367424
34.51,74.69,2015-01-07,2.526393652,4.448826313,1.326052904,2.350046158,4.912680149,1.158339977
34.06,73.95,2015-01-07,3.865338802,7.972914219,0.82918644,2.758179665,7.14487648,0.660592556
34.18,74.19,2015-01-07,3.501021862,6.489695549,1.614954472,2.513554335,6.201438904,0.905758858
34.18,74.18,2015-01-07,3.501021862,6.489695549,1.614954472,2.513554335,6.201438904,0.905758858
33.7,74.4,2015-01-07,2.025042772,3.12517333,0.903713226,1.265616059,2.908180237,0.19038105
34.25,73.54,2015-01-08,6.331246376,13.02416515,2.740305662,5.906480789,11.95724678,1.503660202
34.18,74.19,2015-01-08,4.682106972,8.798412323,2.04969883,3.501021862,6.489695549,1.614954472
31.28,77.24,2015-01-08,4.090406895,8.450581551,2.331749678,2.618438482,5.747025967,0.928866386
25.18,92.13,2015-01-08,3.256883144,11.44082355,0.204428673,2.965695381,9.930747986,0.068347931
22.26,81.0,2015-01-09,8.262835503,21.91696548,1.453428268,8.526689529,20.51854897,1.428497314
17.99,82.28,2015-01-09,10.35793591,21.60993958,1.651461601,11.7295332,25.08249092,2.096969604
17.86,80.15,2015-01-09,15.70697498,28.72023201,7.34149456,14.9034481,31.0297966,6.383104324
17.77,80.06,2015-01-09,15.45812321,28.78548813,7.14404583,14.56842232,30.19148827,6.562879562
31.96,77.25,2015-01-09,2.36614728,5.163228989,1.091865778,2.056833267,3.12951684,1.45080924
31.2,77.53,2015-01-09,3.579685211,7.788288116,1.406058311,4.304365635,6.810251236,2.149988651
30.75,78.55,2015-01-09,3.159502506,5.490167618,1.601097584,3.979628325,7.069755554,2.177266836
30.76,78.55,2015-01-09,3.159502506,5.490167618,1.601097584,3.979628325,7.069755554,2.177266836
30.91,77.96,2015-01-09,2.779937267,7.884980202,1.238478065,2.744487524,4.454116821,1.873988032
30.76,78.54,2015-01-09,3.159502506,5.490167618,1.601097584,3.979628325,7.069755554,2.177266836
34.42,74.76,2015-01-09,3.825926542,7.132808685,2.68206954,3.455756903,5.964133739,2.148894548
33.5,75.45,2015-01-09,2.074316502,3.137536526,1.405185223,2.151428938,3.557389259,1.580861926
33.79,75.41,2015-01-09,1.556066632,2.563643217,1.076803088,1.403734565,2.118809938,1.050682306
33.04,74.93,2015-01-09,3.140648127,5.895962715,1.387546539,3.760545254,9.28198719,1.682838917
33.23,75.75,2015-01-09,2.197953701,2.943352938,1.533628702,2.398071766,3.377023458,1.62785244
33.04,74.94,2015-01-09,3.140648127,5.895962715,1.387546539,3.760545254,9.28198719,1.682838917
34.42,74.75,2015-01-09,3.825926542,7.132808685,2.68206954,3.455756903,5.964133739,2.148894548
33.83,75.4,2015-01-09,1.556066632,2.563643217,1.076803088,1.403734565,2.118809938,1.050682306
34.03,75.13,2015-01-09,2.113657713,4.523423195,1.283385515,1.954610348,3.15158987,1.412097692
28.68,96.09,2015-01-10,3.965939283,7.172088623,1.592834234,3.629235744,6.35855484,1.408191919
34.53,74.61,2015-01-10,4.146862984,7.723694801,2.846789837,4.205628395,9.133536339,2.53044939
31.01,77.03,2015-01-10,3.446121693,7.945116043,1.298676491,2.733041525,7.023600101,0.606045723
25.98,92.06,2015-01-10,7.313226223,16.31015015,2.600651741,4.524763584,10.24772835,0.933135033
27.83,93.61,2015-01-10,4.049833775,11.47891521,0.564979076,4.268716812,11.4497261,1.348433495
27.41,92.62,2015-01-10,2.95516777,6.161445618,1.495405436,2.664457798,6.341774464,1.207566142
27.26,92.61,2015-01-10,3.494028568,7.580607414,1.547735214,4.579465389,11.22545052,1.954907894
27.09,92.2,2015-01-10,3.212676048,6.034719467,1.068777084,4.944185734,11.65488529,2.278924942
27.09,92.21,2015-01-10,3.212676048,6.034719467,1.068777084,4.944185734,11.65488529,2.278924942
27.08,92.2,2015-01-10,3.212676048,6.034719467,1.068777084,4.944185734,11.65488529,2.278924942
25.5,91.28,2015-01-10,3.287586212,8.954048157,0.647963524,2.327777147,6.456991196,0.135062218
18.05,73.39,2015-01-10,15.30394936,34.06626129,5.46158123,15.13628483,30.58329582,6.282930374
33.91,74.29,2015-01-10,5.312859535,8.816532135,2.84053731,5.025225639,9.17780304,2.899811029
28.91,95.83,2015-01-11,1.596045494,3.035179377,0.987582445,1.946734428,3.363611221,1.220537782
9.66,76.97,2015-01-11,7.898732185,21.25436592,1.456640244,6.091596127,17.92250824,0.313634872
12.76,77.1,2015-01-11,14.24925327,31.66694641,1.64517498,13.92899513,29.18567657,2.523803711
12.75,77.1,2015-01-11,14.24925327,31.66694641,1.64517498,13.92899513,29.18567657,2.523803711
17.69,80.36,2015-01-11,14.36141968,28.83783722,6.959947586,15.06281662,29.132061,7.667088509
17.96,79.98,2015-01-11,12.90672302,27.52675438,5.420001984,13.53794479,27.84726715,6.05655098
17.75,80.2,2015-01-11,14.36141968,28.83783722,6.959947586,15.06281662,29.132061,7.667088509
17.69,80.37,2015-01-11,14.36141968,28.83783722,6.959947586,15.06281662,29.132061,7.667088509
16.08,78.63,2015-01-11,13.74114323,28.57205009,2.730165482,14.67568588,29.20575333,6.651374817
16.06,78.81,2015-01-11,13.74114323,28.57205009,2.730165482,14.67568588,29.20575333,6.651374817
15.94,78.68,2015-01-11,13.74114323,28.57205009,2.730165482,14.67568588,29.20575333,6.651374817
16.07,78.8,2015-01-11,13.74114323,28.57205009,2.730165482,14.67568588,29.20575333,6.651374817
33.05,75.42,2015-01-11,2.728797436,6.248199463,1.110668659,2.423414707,5.488491058,1.349547625
33.0,75.43,2015-01-11,2.728797436,6.248199463,1.110668659,2.423414707,5.488491058,1.349547625
33.03,75.39,2015-01-11,2.728797436,6.248199463,1.110668659,2.423414707,5.488491058,1.349547625
33.32,75.46,2015-01-11,3.221654415,3.960592747,1.92300415,2.56066227,3.828887939,1.624423027
33.91,74.31,2015-01-11,5.16814518,8.672977448,2.768004894,5.312859535,8.816532135,2.84053731
33.96,74.26,2015-01-11,5.16814518,8.672977448,2.768004894,5.312859535,8.816532135,2.84053731
28.67,96.18,2015-01-11,1.492030501,3.261608601,0.535151482,1.371069193,2.845038176,0.556202412
16.63,73.8,2015-01-11,17.78798866,37.12166977,7.292776585,16.7520504,35.81771088,6.884077072
31.27,77.25,2015-01-12,5.342367649,12.4590683,1.502282619,4.901881218,10.68334389,2.148832321
30.04,80.34,2015-01-12,3.957433462,7.830605507,2.505483627,3.885649681,6.667169571,2.865880013
12.33,77.34,2015-01-12,16.2969265,35.80366898,3.741614342,17.01511574,36.7742424,3.167821884
15.08,76.45,2015-01-12,12.60375309,24.32943344,4.289536476,14.16569519,25.01916313,7.335742474
23.26,92.75,2015-01-12,3.754348278,14.68780899,0.013781548,3.359378815,12.25938225,-0.001021385
23.26,92.74,2015-01-12,3.754348278,14.68780899,0.013781548,3.359378815,12.25938225,-0.001021385
28.67,96.18,2015-01-12,1.374207616,4.363617897,0.464855611,1.492030501,3.261608601,0.535151482
27.91,93.64,2015-01-12,3.162652254,9.003639221,0.826296329,4.023151398,9.74089241,0.908395767
28.66,96.19,2015-01-12,1.374207616,4.363617897,0.464855611,1.492030501,3.261608601,0.535151482
27.4,92.6,2015-01-12,2.905124664,5.667910576,1.381896973,2.665919065,6.057310104,1.238428354
27.14,95.53,2015-01-12,4.64738369,12.2378788,0.760281563,4.425905228,12.5246048,1.087073326
25.57,94.11,2015-01-12,3.015972376,10.18334484,0.192525864,3.120925903,10.94440842,0.000715256
25.57,94.1,2015-01-12,3.015972376,10.18334484,0.192525864,3.120925903,10.94440842,0.000715256
25.73,94.23,2015-01-12,4.108537674,11.08350849,0.142337799,3.057675362,11.77940655,0.236440659
25.73,94.24,2015-01-12,4.108537674,11.08350849,0.142337799,3.057675362,11.77940655,0.236440659
25.61,92.54,2015-01-12,2.955803871,8.957770348,0.148521423,2.721989155,9.225218773,0.100832939
